ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
5,Trach,344,813,-406,-287,62,6726.4103,Count,High,6/7/2022 11:48,450,0,1,One
1,Trach,1350,691,600,-409,63,6835.9577,Count,High,6/7/2022 11:48,560,0,1,One
3,Trach,766,788,16,-312,63,6835.9577,Count,High,6/7/2022 11:48,560,0,1,One
4,Trach,1289,799,539,-301,63,6835.9577,Count,High,6/7/2022 11:48,560,0,1,One
5,Trach,341,815,-409,-285,63,6835.9577,Count,High,6/7/2022 11:48,560,0,1,One
1,Trach,1353,704,603,-396,64,6945.3363,Count,High,6/7/2022 11:48,669,0,1,One
2,Trach,707,764,-43,-336,64,6945.3363,Count,High,6/7/2022 11:48,669,0,1,One
3,Trach,1292,796,542,-304,64,6945.3363,Count,High,6/7/2022 11:48,669,0,1,One
4,Trach,335,809,-415,-291,64,6945.3363,Count,High,6/7/2022 11:48,669,0,1,One
1,Trach,1353,719,603,-381,65,7054.716,Count,High,6/7/2022 11:48,778,0,1,One
3,Trach,1287,794,537,-306,65,7054.716,Count,High,6/7/2022 11:48,778,0,1,One
4,Trach,333,808,-417,-292,65,7054.716,Count,High,6/7/2022 11:48,778,0,1,One
5,Trach,701,813,-49,-287,65,7054.716,Count,High,6/7/2022 11:48,778,0,1,One
1,Trach,1352,735,602,-365,66,7164.0572,Count,High,6/7/2022 11:48,888,0,1,One
2,Trach,707,764,-43,-336,66,7164.0572,Count,High,6/7/2022 11:48,888,0,1,One
3,Trach,1284,797,534,-303,66,7164.0572,Count,High,6/7/2022 11:48,888,0,1,One
4,Trach,688,808,-62,-292,66,7164.0572,Count,High,6/7/2022 11:48,888,0,1,One
5,Trach,329,808,-421,-292,66,7164.0572,Count,High,6/7/2022 11:48,888,0,1,One
1,Trach,1350,745,600,-355,67,7275.6099,Count,High,6/7/2022 11:48,999,0,1,One
3,Trach,1279,799,529,-301,67,7275.6099,Count,High,6/7/2022 11:48,999,0,1,One
4,Trach,654,800,-96,-300,67,7275.6099,Count,High,6/7/2022 11:48,999,0,1,One
5,Trach,321,804,-429,-296,67,7275.6099,Count,High,6/7/2022 11:48,999,0,1,One
1,Trach,1345,746,595,-354,68,7385.2092,Count,High,6/7/2022 11:48,109,0,1,One
3,Trach,623,794,-127,-306,68,7385.2092,Count,High,6/7/2022 11:48,109,0,1,One
4,Trach,1274,800,524,-300,68,7385.2092,Count,High,6/7/2022 11:48,109,0,1,One
5,Trach,315,801,-435,-299,68,7385.2092,Count,High,6/7/2022 11:48,109,0,1,One
1,Trach,1339,755,589,-345,69,7494.5351,Count,High,6/7/2022 11:48,218,0,1,One
3,Trach,589,793,-161,-307,69,7494.5351,Count,High,6/7/2022 11:48,218,0,1,One
4,Trach,306,799,-444,-301,69,7494.5351,Count,High,6/7/2022 11:48,218,0,1,One
5,Trach,1274,800,524,-300,69,7494.5351,Count,High,6/7/2022 11:48,218,0,1,One
1,Trach,1329,763,579,-337,70,7603.6525,Count,High,6/7/2022 11:48,327,0,1,One
3,Trach,559,789,-191,-311,70,7603.6525,Count,High,6/7/2022 11:48,327,0,1,One
4,Trach,1272,799,522,-301,70,7603.6525,Count,High,6/7/2022 11:48,327,0,1,One
5,Trach,298,797,-452,-303,70,7603.6525,Count,High,6/7/2022 11:48,327,0,1,One
1,Trach,1327,766,577,-334,71,7713.1977,Count,High,6/7/2022 11:48,437,0,1,One
3,Trach,531,788,-219,-312,71,7713.1977,Count,High,6/7/2022 11:48,437,0,1,One
4,Trach,1270,792,520,-308,71,7713.1977,Count,High,6/7/2022 11:48,437,0,1,One
5,Trach,285,795,-465,-305,71,7713.1977,Count,High,6/7/2022 11:48,437,0,1,One
1,Trach,1326,766,576,-334,72,7822.6189,Count,High,6/7/2022 11:48,546,0,1,One
2,Trach,707,764,-43,-336,72,7822.6189,Count,High,6/7/2022 11:48,546,0,1,One
3,Trach,492,789,-258,-311,72,7822.6189,Count,High,6/7/2022 11:48,546,0,1,One
4,Trach,1265,795,515,-305,72,7822.6189,Count,High,6/7/2022 11:48,546,0,1,One
5,Trach,272,793,-478,-307,72,7822.6189,Count,High,6/7/2022 11:48,546,0,1,One
1,Trach,1326,766,576,-334,73,7931.9129,Count,High,6/7/2022 11:48,656,0,1,One
3,Trach,1257,790,507,-310,73,7931.9129,Count,High,6/7/2022 11:48,656,0,1,One
4,Trach,466,792,-284,-308,73,7931.9129,Count,High,6/7/2022 11:48,656,0,1,One
5,Trach,261,792,-489,-308,73,7931.9129,Count,High,6/7/2022 11:48,656,0,1,One
1,Trach,1327,765,577,-335,74,8041.0502,Count,High,6/7/2022 11:48,765,0,1,One
3,Trach,250,789,-500,-311,74,8041.0502,Count,High,6/7/2022 11:48,765,0,1,One
4,Trach,1252,792,502,-308,74,8041.0502,Count,High,6/7/2022 11:48,765,0,1,One
5,Trach,448,795,-302,-305,74,8041.0502,Count,High,6/7/2022 11:48,765,0,1,One
1,Trach,1326,766,576,-334,75,8150.6079,Count,High,6/7/2022 11:48,874,0,1,One
3,Trach,241,788,-509,-312,75,8150.6079,Count,High,6/7/2022 11:48,874,0,1,One
4,Trach,1249,788,499,-312,75,8150.6079,Count,High,6/7/2022 11:48,874,0,1,One
5,Trach,434,797,-316,-303,75,8150.6079,Count,High,6/7/2022 11:48,874,0,1,One
1,Trach,1321,764,571,-336,76,8260.0142,Count,High,6/7/2022 11:48,984,0,1,One
3,Trach,1246,782,496,-318,76,8260.0142,Count,High,6/7/2022 11:48,984,0,1,One
4,Trach,231,789,-519,-311,76,8260.0142,Count,High,6/7/2022 11:48,984,0,1,One
5,Trach,425,799,-325,-301,76,8260.0142,Count,High,6/7/2022 11:48,984,0,1,One
1,Trach,1309,770,559,-330,77,8369.3408,Count,High,6/7/2022 11:48,93,0,1,One
3,Trach,1241,773,491,-327,77,8369.3408,Count,High,6/7/2022 11:48,93,0,1,One
4,Trach,220,790,-530,-310,77,8369.3408,Count,High,6/7/2022 11:48,93,0,1,One
5,Trach,424,801,-326,-299,77,8369.3408,Count,High,6/7/2022 11:48,93,0,1,One
2,Trach,1231,768,481,-332,78,8478.6433,Count,High,6/7/2022 11:48,202,0,1,One
3,Trach,1301,776,551,-324,78,8478.6433,Count,High,6/7/2022 11:48,202,0,1,One
4,Trach,212,793,-538,-307,78,8478.6433,Count,High,6/7/2022 11:48,202,0,1,One
5,Trach,424,801,-326,-299,78,8478.6433,Count,High,6/7/2022 11:48,202,0,1,One
1,Trach,1230,758,480,-342,79,8588.0153,Count,High,6/7/2022 11:48,312,0,1,One
2,Trach,707,763,-43,-337,79,8588.0153,Count,High,6/7/2022 11:48,312,0,1,One
3,Trach,1303,779,553,-321,79,8588.0153,Count,High,6/7/2022 11:48,312,0,1,One
4,Trach,211,797,-539,-303,79,8588.0153,Count,High,6/7/2022 11:48,312,0,1,One
5,Trach,425,799,-325,-301,79,8588.0153,Count,High,6/7/2022 11:48,312,0,1,One
1,Trach,1225,750,475,-350,80,8697.4267,Count,High,6/7/2022 11:48,421,0,1,One
3,Trach,1295,791,545,-309,80,8697.4267,Count,High,6/7/2022 11:48,421,0,1,One
4,Trach,427,798,-323,-302,80,8697.4267,Count,High,6/7/2022 11:48,421,0,1,One
5,Trach,206,800,-544,-300,80,8697.4267,Count,High,6/7/2022 11:48,421,0,1,One
1,Trach,1225,746,475,-354,81,8806.7439,Count,High,6/7/2022 11:48,530,0,1,One
3,Trach,1289,797,539,-303,81,8806.7439,Count,High,6/7/2022 11:48,530,0,1,One
4,Trach,430,797,-320,-303,81,8806.7439,Count,High,6/7/2022 11:48,530,0,1,One
5,Trach,205,801,-545,-299,81,8806.7439,Count,High,6/7/2022 11:48,530,0,1,One
1,Trach,1215,743,465,-357,82,8916.0525,Count,High,6/7/2022 11:48,640,0,1,One
3,Trach,420,796,-330,-304,82,8916.0525,Count,High,6/7/2022 11:48,640,0,1,One
4,Trach,1277,799,527,-301,82,8916.0525,Count,High,6/7/2022 11:48,640,0,1,One
5,Trach,205,800,-545,-300,82,8916.0525,Count,High,6/7/2022 11:48,640,0,1,One
1,Trach,1204,736,454,-364,83,9025.4307,Count,High,6/7/2022 11:48,749,0,1,One
3,Trach,403,794,-347,-306,83,9025.4307,Count,High,6/7/2022 11:48,749,0,1,One
4,Trach,1276,801,526,-299,83,9025.4307,Count,High,6/7/2022 11:48,749,0,1,One
5,Trach,202,800,-548,-300,83,9025.4307,Count,High,6/7/2022 11:48,749,0,1,One
1,Trach,1192,734,442,-366,84,9134.7056,Count,High,6/7/2022 11:48,858,0,1,One
3,Trach,389,789,-361,-311,84,9134.7056,Count,High,6/7/2022 11:48,858,0,1,One
4,Trach,1271,799,521,-301,84,9134.7056,Count,High,6/7/2022 11:48,858,0,1,One
5,Trach,197,802,-553,-298,84,9134.7056,Count,High,6/7/2022 11:48,858,0,1,One
1,Trach,1178,737,428,-363,85,9244.1485,Count,High,6/7/2022 11:48,968,0,1,One
3,Trach,377,787,-373,-313,85,9244.1485,Count,High,6/7/2022 11:48,968,0,1,One
4,Trach,1269,799,519,-301,85,9244.1485,Count,High,6/7/2022 11:48,968,0,1,One
5,Trach,193,801,-557,-299,85,9244.1485,Count,High,6/7/2022 11:48,968,0,1,One
1,Trach,1168,739,418,-361,86,9353.4642,Count,High,6/7/2022 11:48,77,0,1,One
3,Trach,365,786,-385,-314,86,9353.4642,Count,High,6/7/2022 11:48,77,0,1,One
4,Trach,1264,792,514,-308,86,9353.4642,Count,High,6/7/2022 11:48,77,0,1,One
5,Trach,192,800,-558,-300,86,9353.4642,Count,High,6/7/2022 11:48,77,0,1,One
1,Trach,1153,745,403,-355,87,9462.7972,Count,High,6/7/2022 11:48,186,0,1,One
2,Trach,708,764,-42,-336,87,9462.7972,Count,High,6/7/2022 11:48,186,0,1,One
3,Trach,344,784,-406,-316,87,9462.7972,Count,High,6/7/2022 11:48,186,0,1,One
4,Trach,1253,795,503,-305,87,9462.7972,Count,High,6/7/2022 11:48,186,0,1,One
5,Trach,192,800,-558,-300,87,9462.7972,Count,High,6/7/2022 11:48,186,0,1,One
1,Trach,1141,757,391,-343,88,9571.9686,Count,High,6/7/2022 11:48,296,0,1,One
3,Trach,1243,781,493,-319,88,9571.9686,Count,High,6/7/2022 11:48,296,0,1,One
4,Trach,317,786,-433,-314,88,9571.9686,Count,High,6/7/2022 11:48,296,0,1,One
5,Trach,196,796,-554,-304,88,9571.9686,Count,High,6/7/2022 11:48,296,0,1,One
1,Trach,1128,768,378,-332,89,9681.5491,Count,High,6/7/2022 11:48,405,0,1,One
3,Trach,1237,776,487,-324,89,9681.5491,Count,High,6/7/2022 11:48,405,0,1,One
4,Trach,293,787,-457,-313,89,9681.5491,Count,High,6/7/2022 11:48,405,0,1,One
5,Trach,198,799,-552,-301,89,9681.5491,Count,High,6/7/2022 11:48,405,0,1,One
1,Trach,1230,761,480,-339,90,9790.8695,Count,High,6/7/2022 11:48,515,0,1,One
2,Trach,1116,777,366,-323,90,9790.8695,Count,High,6/7/2022 11:48,515,0,1,One
4,Trach,284,788,-466,-312,90,9790.8695,Count,High,6/7/2022 11:48,515,0,1,One
5,Trach,201,797,-549,-303,90,9790.8695,Count,High,6/7/2022 11:48,515,0,1,One
1,Trach,1232,762,482,-338,91,9900.0177,Count,High,6/7/2022 11:48,624,0,1,One
2,Trach,707,764,-43,-336,91,9900.0177,Count,High,6/7/2022 11:48,624,0,1,One
3,Trach,1102,788,352,-312,91,9900.0177,Count,High,6/7/2022 11:48,624,0,1,One
4,Trach,276,792,-474,-308,91,9900.0177,Count,High,6/7/2022 11:48,624,0,1,One
5,Trach,200,799,-550,-301,91,9900.0177,Count,High,6/7/2022 11:48,624,0,1,One
1,Trach,1235,760,485,-340,92,10009.3374,Count,High,6/7/2022 11:48,733,0,1,One
2,Trach,708,764,-42,-336,92,10009.3374,Count,High,6/7/2022 11:48,733,0,1,One
3,Trach,1083,799,333,-301,92,10009.3374,Count,High,6/7/2022 11:48,733,0,1,One
4,Trach,263,801,-487,-299,92,10009.3374,Count,High,6/7/2022 11:48,733,0,1,One
5,Trach,198,798,-552,-302,92,10009.3374,Count,High,6/7/2022 11:48,733,0,1,One
1,Trach,1230,759,480,-341,93,10118.9503,Count,High,6/7/2022 11:48,843,0,1,One
2,Trach,707,764,-43,-336,93,10118.9503,Count,High,6/7/2022 11:48,843,0,1,One
3,Trach,198,797,-552,-303,93,10118.9503,Count,High,6/7/2022 11:48,843,0,1,One
4,Trach,254,803,-496,-297,93,10118.9503,Count,High,6/7/2022 11:48,843,0,1,One
5,Trach,1069,809,319,-291,93,10118.9503,Count,High,6/7/2022 11:48,843,0,1,One
1,Trach,1232,758,482,-342,94,10228.2729,Count,High,6/7/2022 11:48,952,0,1,One
3,Trach,197,797,-553,-303,94,10228.2729,Count,High,6/7/2022 11:48,952,0,1,One
4,Trach,249,803,-501,-297,94,10228.2729,Count,High,6/7/2022 11:48,952,0,1,One
5,Trach,1055,811,305,-289,94,10228.2729,Count,High,6/7/2022 11:48,952,0,1,One
1,Trach,1233,754,483,-346,95,10337.3847,Count,High,6/7/2022 11:48,61,0,1,One
3,Trach,199,796,-551,-304,95,10337.3847,Count,High,6/7/2022 11:48,61,0,1,One
4,Trach,251,801,-499,-299,95,10337.3847,Count,High,6/7/2022 11:48,61,0,1,One
5,Trach,1041,810,291,-290,95,10337.3847,Count,High,6/7/2022 11:48,61,0,1,One
1,Trach,1237,752,487,-348,96,10446.9352,Count,High,6/7/2022 11:48,171,0,1,One
3,Trach,198,791,-552,-309,96,10446.9352,Count,High,6/7/2022 11:48,171,0,1,One
4,Trach,252,800,-498,-300,96,10446.9352,Count,High,6/7/2022 11:48,171,0,1,One
5,Trach,1024,809,274,-291,96,10446.9352,Count,High,6/7/2022 11:48,171,0,1,One
1,Trach,1235,754,485,-346,97,10556.3527,Count,High,6/7/2022 11:48,280,0,1,One
2,Trach,198,780,-552,-320,97,10556.3527,Count,High,6/7/2022 11:48,280,0,1,One
4,Trach,254,792,-496,-308,97,10556.3527,Count,High,6/7/2022 11:48,280,0,1,One
5,Trach,1011,812,261,-288,97,10556.3527,Count,High,6/7/2022 11:48,280,0,1,One
1,Trach,1239,753,489,-347,98,10665.679,Count,High,6/7/2022 11:48,389,0,1,One
2,Trach,198,770,-552,-330,98,10665.679,Count,High,6/7/2022 11:48,389,0,1,One
4,Trach,259,786,-491,-314,98,10665.679,Count,High,6/7/2022 11:48,389,0,1,One
5,Trach,999,809,249,-291,98,10665.679,Count,High,6/7/2022 11:48,389,0,1,One
1,Trach,198,755,-552,-345,99,10774.7824,Count,High,6/7/2022 11:48,498,0,1,One
2,Trach,1239,752,489,-348,99,10774.7824,Count,High,6/7/2022 11:48,498,0,1,One
3,Trach,255,773,-495,-327,99,10774.7824,Count,High,6/7/2022 11:48,498,0,1,One
5,Trach,984,803,234,-297,99,10774.7824,Count,High,6/7/2022 11:48,498,0,1,One
1,Trach,196,744,-554,-356,100,10884.3508,Count,High,6/7/2022 11:48,608,0,1,One
2,Trach,1239,753,489,-347,100,10884.3508,Count,High,6/7/2022 11:48,608,0,1,One
3,Trach,247,760,-503,-340,100,10884.3508,Count,High,6/7/2022 11:48,608,0,1,One
5,Trach,963,796,213,-304,100,10884.3508,Count,High,6/7/2022 11:48,608,0,1,One
1,Trach,193,732,-557,-368,101,10993.7238,Count,High,6/7/2022 11:48,717,0,1,One
2,Trach,245,756,-505,-344,101,10993.7238,Count,High,6/7/2022 11:48,717,0,1,One
4,Trach,1226,774,476,-326,101,10993.7238,Count,High,6/7/2022 11:48,717,0,1,One
5,Trach,937,797,187,-303,101,10993.7238,Count,High,6/7/2022 11:48,717,0,1,One
1,Trach,192,724,-558,-376,102,11103.0632,Count,High,6/7/2022 11:48,827,0,1,One
2,Trach,241,749,-509,-351,102,11103.0632,Count,High,6/7/2022 11:48,827,0,1,One
3,Trach,1224,773,474,-327,102,11103.0632,Count,High,6/7/2022 11:48,827,0,1,One
5,Trach,910,800,160,-300,102,11103.0632,Count,High,6/7/2022 11:48,827,0,1,One
1,Trach,192,719,-558,-381,103,11212.3808,Count,High,6/7/2022 11:48,936,0,1,One
2,Trach,230,737,-520,-363,103,11212.3808,Count,High,6/7/2022 11:48,936,0,1,One
3,Trach,1228,760,478,-340,103,11212.3808,Count,High,6/7/2022 11:48,936,0,1,One
5,Trach,884,804,134,-296,103,11212.3808,Count,High,6/7/2022 11:48,936,0,1,One
1,Trach,192,719,-558,-381,104,11321.7593,Count,High,6/7/2022 11:48,45,0,1,One
2,Trach,228,733,-522,-367,104,11321.7593,Count,High,6/7/2022 11:48,45,0,1,One
3,Trach,1217,770,467,-330,104,11321.7593,Count,High,6/7/2022 11:48,45,0,1,One
5,Trach,855,813,105,-287,104,11321.7593,Count,High,6/7/2022 11:48,45,0,1,One
1,Trach,191,719,-559,-381,105,11431.0764,Count,High,6/7/2022 11:48,155,0,1,One
2,Trach,228,729,-522,-371,105,11431.0764,Count,High,6/7/2022 11:48,155,0,1,One
4,Trach,1223,781,473,-319,105,11431.0764,Count,High,6/7/2022 11:48,155,0,1,One
5,Trach,845,816,95,-284,105,11431.0764,Count,High,6/7/2022 11:48,155,0,1,One
1,Trach,189,714,-561,-386,106,11540.4838,Count,High,6/7/2022 11:48,264,0,1,One
2,Trach,235,727,-515,-373,106,11540.4838,Count,High,6/7/2022 11:48,264,0,1,One
4,Trach,1220,787,470,-313,106,11540.4838,Count,High,6/7/2022 11:48,264,0,1,One
5,Trach,832,813,82,-287,106,11540.4838,Count,High,6/7/2022 11:48,264,0,1,One
1,Trach,236,709,-514,-391,107,11649.7978,Count,High,6/7/2022 11:48,373,0,1,One
2,Trach,190,712,-560,-388,107,11649.7978,Count,High,6/7/2022 11:48,373,0,1,One
4,Trach,1219,786,469,-314,107,11649.7978,Count,High,6/7/2022 11:48,373,0,1,One
5,Trach,821,808,71,-292,107,11649.7978,Count,High,6/7/2022 11:48,373,0,1,One
1,Trach,244,694,-506,-406,108,11759.1714,Count,High,6/7/2022 11:48,483,0,1,One
2,Trach,194,709,-556,-391,108,11759.1714,Count,High,6/7/2022 11:48,483,0,1,One
4,Trach,1216,789,466,-311,108,11759.1714,Count,High,6/7/2022 11:48,483,0,1,One
5,Trach,806,800,56,-300,108,11759.1714,Count,High,6/7/2022 11:48,483,0,1,One
1,Trach,252,688,-498,-412,109,11868.3127,Count,High,6/7/2022 11:48,592,0,1,One
2,Trach,200,709,-550,-391,109,11868.3127,Count,High,6/7/2022 11:48,592,0,1,One
4,Trach,1209,793,459,-307,109,11868.3127,Count,High,6/7/2022 11:48,592,0,1,One
5,Trach,789,796,39,-304,109,11868.3127,Count,High,6/7/2022 11:48,592,0,1,One
1,Trach,263,678,-487,-422,110,11977.8724,Count,High,6/7/2022 11:48,702,0,1,One
2,Trach,202,710,-548,-390,110,11977.8724,Count,High,6/7/2022 11:48,702,0,1,One
4,Trach,772,793,22,-307,110,11977.8724,Count,High,6/7/2022 11:48,702,0,1,One
5,Trach,1193,801,443,-299,110,11977.8724,Count,High,6/7/2022 11:48,702,0,1,One
1,Trach,271,676,-479,-424,111,12087.2043,Count,High,6/7/2022 11:48,811,0,1,One
2,Trach,202,710,-548,-390,111,12087.2043,Count,High,6/7/2022 11:48,811,0,1,One
4,Trach,761,793,11,-307,111,12087.2043,Count,High,6/7/2022 11:48,811,0,1,One
5,Trach,1182,809,432,-291,111,12087.2043,Count,High,6/7/2022 11:48,811,0,1,One
1,Trach,273,673,-477,-427,112,12196.3777,Count,High,6/7/2022 11:48,920,0,1,One
2,Trach,202,710,-548,-390,112,12196.3777,Count,High,6/7/2022 11:48,920,0,1,One
4,Trach,1171,807,421,-293,112,12196.3777,Count,High,6/7/2022 11:48,920,0,1,One
1,Trach,271,671,-479,-429,113,12305.6726,Count,High,6/7/2022 11:48,29,0,1,One
2,Trach,202,710,-548,-390,113,12305.6726,Count,High,6/7/2022 11:48,29,0,1,One
4,Trach,1155,805,405,-295,113,12305.6726,Count,High,6/7/2022 11:48,29,0,1,One
5,Trach,704,817,-46,-283,113,12305.6726,Count,High,6/7/2022 11:48,29,0,1,One
1,Trach,270,663,-480,-437,114,12415.2864,Count,High,6/7/2022 11:48,139,0,1,One
2,Trach,202,710,-548,-390,114,12415.2864,Count,High,6/7/2022 11:48,139,0,1,One
4,Trach,1148,806,398,-294,114,12415.2864,Count,High,6/7/2022 11:48,139,0,1,One
5,Trach,696,814,-54,-286,114,12415.2864,Count,High,6/7/2022 11:48,139,0,1,One
1,Trach,269,653,-481,-447,115,12524.6077,Count,High,6/7/2022 11:48,248,0,1,One
2,Trach,202,710,-548,-390,115,12524.6077,Count,High,6/7/2022 11:48,248,0,1,One
4,Trach,1150,809,400,-291,115,12524.6077,Count,High,6/7/2022 11:48,248,0,1,One
5,Trach,681,807,-69,-293,115,12524.6077,Count,High,6/7/2022 11:48,248,0,1,One
1,Trach,270,638,-480,-462,116,12633.721,Count,High,6/7/2022 11:48,357,0,1,One
2,Trach,202,710,-548,-390,116,12633.721,Count,High,6/7/2022 11:48,357,0,1,One
4,Trach,660,801,-90,-299,116,12633.721,Count,High,6/7/2022 11:48,357,0,1,One
5,Trach,1144,812,394,-288,116,12633.721,Count,High,6/7/2022 11:48,357,0,1,One
1,Trach,270,627,-480,-473,117,12743.2643,Count,High,6/7/2022 11:48,467,0,1,One
2,Trach,202,710,-548,-390,117,12743.2643,Count,High,6/7/2022 11:48,467,0,1,One
4,Trach,641,805,-109,-295,117,12743.2643,Count,High,6/7/2022 11:48,467,0,1,One
5,Trach,1135,813,385,-287,117,12743.2643,Count,High,6/7/2022 11:48,467,0,1,One
1,Trach,271,620,-479,-480,118,12852.6845,Count,High,6/7/2022 11:48,576,0,1,One
2,Trach,202,710,-548,-390,118,12852.6845,Count,High,6/7/2022 11:48,576,0,1,One
4,Trach,1131,811,381,-289,118,12852.6845,Count,High,6/7/2022 11:48,576,0,1,One
5,Trach,622,814,-128,-286,118,12852.6845,Count,High,6/7/2022 11:48,576,0,1,One
1,Trach,282,603,-468,-497,119,12962.012,Count,High,6/7/2022 11:48,686,0,1,One
2,Trach,202,710,-548,-390,119,12962.012,Count,High,6/7/2022 11:48,686,0,1,One
4,Trach,1123,810,373,-290,119,12962.012,Count,High,6/7/2022 11:48,686,0,1,One
5,Trach,611,815,-139,-285,119,12962.012,Count,High,6/7/2022 11:48,686,0,1,One
1,Trach,292,588,-458,-512,120,13071.1177,Count,High,6/7/2022 11:48,795,0,1,One
2,Trach,202,710,-548,-390,120,13071.1177,Count,High,6/7/2022 11:48,795,0,1,One
4,Trach,1117,808,367,-292,120,13071.1177,Count,High,6/7/2022 11:48,795,0,1,One
5,Trach,594,815,-156,-285,120,13071.1177,Count,High,6/7/2022 11:48,795,0,1,One
1,Trach,309,578,-441,-522,121,13180.6833,Count,High,6/7/2022 11:48,904,0,1,One
2,Trach,207,710,-543,-390,121,13180.6833,Count,High,6/7/2022 11:48,904,0,1,One
4,Trach,1110,804,360,-296,121,13180.6833,Count,High,6/7/2022 11:48,904,0,1,One
5,Trach,579,813,-171,-287,121,13180.6833,Count,High,6/7/2022 11:48,904,0,1,One
1,Trach,316,571,-434,-529,122,13291.3811,Count,High,6/7/2022 11:49,15,0,1,One
2,Trach,216,713,-534,-387,122,13291.3811,Count,High,6/7/2022 11:49,15,0,1,One
4,Trach,1094,803,344,-297,122,13291.3811,Count,High,6/7/2022 11:49,15,0,1,One
5,Trach,559,812,-191,-288,122,13291.3811,Count,High,6/7/2022 11:49,15,0,1,One
1,Trach,320,563,-430,-537,123,13400.6729,Count,High,6/7/2022 11:49,124,0,1,One
2,Trach,219,714,-531,-386,123,13400.6729,Count,High,6/7/2022 11:49,124,0,1,One
4,Trach,1078,802,328,-298,123,13400.6729,Count,High,6/7/2022 11:49,124,0,1,One
5,Trach,540,810,-210,-290,123,13400.6729,Count,High,6/7/2022 11:49,124,0,1,One
1,Trach,318,551,-432,-549,124,13510.1021,Count,High,6/7/2022 11:49,234,0,1,One
2,Trach,222,713,-528,-387,124,13510.1021,Count,High,6/7/2022 11:49,234,0,1,One
4,Trach,1069,807,319,-293,124,13510.1021,Count,High,6/7/2022 11:49,234,0,1,One
5,Trach,514,810,-236,-290,124,13510.1021,Count,High,6/7/2022 11:49,234,0,1,One
1,Trach,315,529,-435,-571,125,13619.4193,Count,High,6/7/2022 11:49,343,0,1,One
2,Trach,225,714,-525,-386,125,13619.4193,Count,High,6/7/2022 11:49,343,0,1,One
4,Trach,1051,809,301,-291,125,13619.4193,Count,High,6/7/2022 11:49,343,0,1,One
5,Trach,490,813,-260,-287,125,13619.4193,Count,High,6/7/2022 11:49,343,0,1,One
1,Trach,307,515,-443,-585,126,13728.7394,Count,High,6/7/2022 11:49,452,0,1,One
2,Trach,226,713,-524,-387,126,13728.7394,Count,High,6/7/2022 11:49,452,0,1,One
4,Trach,476,815,-274,-285,126,13728.7394,Count,High,6/7/2022 11:49,452,0,1,One
5,Trach,1046,814,296,-286,126,13728.7394,Count,High,6/7/2022 11:49,452,0,1,One
1,Trach,304,504,-446,-596,127,13837.9268,Count,High,6/7/2022 11:49,562,0,1,One
2,Trach,225,714,-525,-386,127,13837.9268,Count,High,6/7/2022 11:49,562,0,1,One
4,Trach,1043,811,293,-289,127,13837.9268,Count,High,6/7/2022 11:49,562,0,1,One
5,Trach,459,814,-291,-286,127,13837.9268,Count,High,6/7/2022 11:49,562,0,1,One
1,Trach,300,495,-450,-605,128,13947.5065,Count,High,6/7/2022 11:49,671,0,1,One
2,Trach,226,714,-524,-386,128,13947.5065,Count,High,6/7/2022 11:49,671,0,1,One
4,Trach,1036,810,286,-290,128,13947.5065,Count,High,6/7/2022 11:49,671,0,1,One
5,Trach,439,814,-311,-286,128,13947.5065,Count,High,6/7/2022 11:49,671,0,1,One
1,Trach,297,483,-453,-617,129,14056.8078,Count,High,6/7/2022 11:49,780,0,1,One
2,Trach,227,713,-523,-387,129,14056.8078,Count,High,6/7/2022 11:49,780,0,1,One
4,Trach,1030,802,280,-298,129,14056.8078,Count,High,6/7/2022 11:49,780,0,1,One
5,Trach,418,815,-332,-285,129,14056.8078,Count,High,6/7/2022 11:49,780,0,1,One
1,Trach,297,483,-453,-617,130,14165.9727,Count,High,6/7/2022 11:49,890,0,1,One
2,Trach,228,713,-522,-387,130,14165.9727,Count,High,6/7/2022 11:49,890,0,1,One
4,Trach,1026,794,276,-306,130,14165.9727,Count,High,6/7/2022 11:49,890,0,1,One
5,Trach,399,811,-351,-289,130,14165.9727,Count,High,6/7/2022 11:49,890,0,1,One
1,Trach,297,481,-453,-619,131,14275.2935,Count,High,6/7/2022 11:49,999,0,1,One
2,Trach,228,713,-522,-387,131,14275.2935,Count,High,6/7/2022 11:49,999,0,1,One
4,Trach,1019,787,269,-313,131,14275.2935,Count,High,6/7/2022 11:49,999,0,1,One
5,Trach,379,808,-371,-292,131,14275.2935,Count,High,6/7/2022 11:49,999,0,1,One
1,Trach,296,482,-454,-618,132,14384.9075,Count,High,6/7/2022 11:49,109,0,1,One
2,Trach,228,713,-522,-387,132,14384.9075,Count,High,6/7/2022 11:49,109,0,1,One
3,Trach,1013,773,263,-327,132,14384.9075,Count,High,6/7/2022 11:49,109,0,1,One
5,Trach,357,809,-393,-291,132,14384.9075,Count,High,6/7/2022 11:49,109,0,1,One
1,Trach,296,480,-454,-620,133,14494.2296,Count,High,6/7/2022 11:49,218,0,1,One
2,Trach,228,713,-522,-387,133,14494.2296,Count,High,6/7/2022 11:49,218,0,1,One
3,Trach,1012,766,262,-334,133,14494.2296,Count,High,6/7/2022 11:49,218,0,1,One
